doc_id;bank;field;model_value;model_conf;confidence_source;disagreement;snippet;gold_value;verdict;note
turkiye-finans--kobi-kobi-icin-gunluk-hesap;turkiye-finans;masraf_durumu;"{""amount"": null, ""has_fee"": true}";0.95;rule_heuristic;;… Et Ana Menüye Git İçeriğe Git Bölüm Menüsüne Git İçeriğe Git English العربية Şube ve ATM'ler Hakkımızda Ürün ve Hizmet [Ücret]leri Müşteri Ol İnternet Şubesi Bireysel Kurumsal Dijital Şifre Al Bireysel İhtiyaç Finansmanı Hızlı Finansman Taşıt Fin…;;;
turkiye-finans--kobi-kobi-icin-gunluk-hesap;turkiye-finans;alisveris_puani;"{""kind"": ""points"", ""value"": 10.0}";0.95;rule_heuristic;;…arı Enflasyon Nedir? Nasıl Hesaplanır? 3D Secure Nedir, Ne İşe Yarar? Kredi Notu (Kredi Puanı) Nedir? Türkiye Finans'ın [10]0'ünde Gelecek Olan 5 Üyesi Cumhuriyetimizin Unutulmaz 100'leri Bankacılığın Tarihçesi ve Türkiye'de Bankacılık Türleri …;;;
turkiye-finans--kobi-kobi-icin-gunluk-hesap;turkiye-finans;kampanya_kosullari;"[""Türkiye Finans'ın 100'ünde Gelecek Olan 5 Üyesi Cumhuriyetimizin Unutulmaz 100'leri Bankacılığın Tarihçesi ve Türkiye'de Bankacılık Türleri Dijital Dünyada Güvenlik İçin Temel İpuçları Avrupa Yeşil Mutabakatı: Sürdürülebilir Ekonomiler İçin Yol Haritası 2023'ü Geride Bırakırken DASK - Zorunlu Deprem Sigortası Nedir?"", ""Ancak, Günlük Hesabın getiri sağlayabilmesi için kullanılabilir bakiyenin cari hesapta kalacak minimum tutar ile kâr işletilecek minimum tutar toplamı kadar olması gerekmektedir."", ""Bu kapsamda, günlük getiri oranlarından yararlanabilmek için TL Günlük Hesap toplam bakiyesinin en az 10.000 TL olması gerekir."", ""USD ve EUR hesaplar için cari hesapta kalacak minimum tutar ve getiri işletilecek minimum tutar aşağıdaki tabloda belirtilmektedir."", ""TL Günlük Hesapla ilgili cari hesap işlem limitleri dahilinde minimum tutar en az 5.000 TL, en fazla 5.500.000 TL'dir."", ""Toplam hesap bakiyesine göre değişen getiriye konu TL Günlük Hesap bakiyesinin alt limiti (kâr işletilecek minimum tutar) 5.000 TL, üst limiti 44.500.000 TL'dir."", ""Günlük Hesapta Bankanın belirlemiş olduğu tutar aralıkları doğrultusunda, hesap bakiyesinin denk geldiği ilgili tutar aralıklarına göre değişen \""Günlük Hesap Cari Hesapta Kalacak Minimum Tutar\"" bulunmakta olup, bu tutar için getiri hesaplaması yapılmaz."", ""Saat 18.30'dan sonra ise sadece getiriye konu olan tutar dışında hesapta bulunan cari bakiye kullanılabilir.""]";0.95;rule_heuristic;;…ra Biriktirme Yolları Enflasyon Nedir? Nasıl Hesaplanır? 3D Secure Nedir, Ne İşe Yarar? Kredi Notu (Kredi Puanı) Nedir? [Türkiye Finans'ın 100'ünde Gelecek Olan 5 Üyesi Cumhuriyetimizin Unutulmaz 100'leri Bankacılığın Tarihçesi ve Türkiye'de Bankacılık Türleri Dijital Dünyada Güvenlik İçin Temel İpuçları Avrupa Yeşil Mutabakatı: Sürdürülebilir Ekonomiler İçin Yol Haritası 2023'ü Geride Bırakırken DASK - Zorunlu Deprem Sigortası Nedir?] Sağlık Sigortası Nedir? Neden Sağlık Sigortası Yaptırmalıyız? Katılma Hesabı Nedir, Nasıl Açılır? Sürdürülebilir Bir Ge…;;;
turkiye-finans--kobi-kobi-icin-gunluk-hesap;turkiye-finans;hedef_kitle;"[""belirli_segment"", ""maas_musterisi"", ""yeni_musteri""]";0.95;rule_heuristic;;…bı Nedir, Nasıl Açılır? Sürdürülebilir Bir Geleceğin Anahtarı: Net Sıfır Hedefi Tüm Renkleri Buluşturan Güzellikleriyle [Hoş Geldin] Ramazan! İşsizlik Maaşı (İşsizlik Ödeneği) Nedir? İşsizlik Maaşı Hesaplama 2024 Trafik Cezası (TPC) Nedir? Trafik Cezas…;;;
turkiye-finans--kobi-kredileri-kobi-aninda-finansman;turkiye-finans;masraf_durumu;"{""amount"": null, ""has_fee"": true}";0.95;rule_heuristic;;… Et Ana Menüye Git İçeriğe Git Bölüm Menüsüne Git İçeriğe Git English العربية Şube ve ATM'ler Hakkımızda Ürün ve Hizmet [Ücret]leri Müşteri Ol İnternet Şubesi Bireysel Kurumsal Dijital Şifre Al Bireysel İhtiyaç Finansmanı Hızlı Finansman Taşıt Fin…;;;
turkiye-finans--kobi-kredileri-kobi-aninda-finansman;turkiye-finans;alisveris_puani;"{""kind"": ""points"", ""value"": 10.0}";0.95;rule_heuristic;;…arı Enflasyon Nedir? Nasıl Hesaplanır? 3D Secure Nedir, Ne İşe Yarar? Kredi Notu (Kredi Puanı) Nedir? Türkiye Finans'ın [10]0'ünde Gelecek Olan 5 Üyesi Cumhuriyetimizin Unutulmaz 100'leri Bankacılığın Tarihçesi ve Türkiye'de Bankacılık Türleri …;;;
turkiye-finans--kobi-kredileri-kobi-aninda-finansman;turkiye-finans;kampanya_kosullari;"[""Türkiye Finans'ın 100'ünde Gelecek Olan 5 Üyesi Cumhuriyetimizin Unutulmaz 100'leri Bankacılığın Tarihçesi ve Türkiye'de Bankacılık Türleri Dijital Dünyada Güvenlik İçin Temel İpuçları Avrupa Yeşil Mutabakatı: Sürdürülebilir Ekonomiler İçin Yol Haritası 2023'ü Geride Bırakırken DASK - Zorunlu Deprem Sigortası Nedir?"", ""Ön onaylı finansman limiti oluşturmak ve başvuru yapmak için belge gerekli değildir."", ""Onaylanan finansmanınız için gerekli olan evraklar şubeniz tarafından tarafınıza bildirilir."", ""Bu koşulu sağlayan tüm müşterilerimiz nakdi ve gayri nakdi finansman limitlerini hızlıca görebilir, finansman ihtiyacına yönelik taleplerini online kanallardan anında iletebilir.""]";0.95;rule_heuristic;;…ra Biriktirme Yolları Enflasyon Nedir? Nasıl Hesaplanır? 3D Secure Nedir, Ne İşe Yarar? Kredi Notu (Kredi Puanı) Nedir? [Türkiye Finans'ın 100'ünde Gelecek Olan 5 Üyesi Cumhuriyetimizin Unutulmaz 100'leri Bankacılığın Tarihçesi ve Türkiye'de Bankacılık Türleri Dijital Dünyada Güvenlik İçin Temel İpuçları Avrupa Yeşil Mutabakatı: Sürdürülebilir Ekonomiler İçin Yol Haritası 2023'ü Geride Bırakırken DASK - Zorunlu Deprem Sigortası Nedir?] Sağlık Sigortası Nedir? Neden Sağlık Sigortası Yaptırmalıyız? Katılma Hesabı Nedir, Nasıl Açılır? Sürdürülebilir Bir Ge…;;;
turkiye-finans--kobi-kredileri-kobi-aninda-finansman;turkiye-finans;hedef_kitle;"[""belirli_segment"", ""maas_musterisi"", ""yeni_musteri""]";0.95;rule_heuristic;;…bı Nedir, Nasıl Açılır? Sürdürülebilir Bir Geleceğin Anahtarı: Net Sıfır Hedefi Tüm Renkleri Buluşturan Güzellikleriyle [Hoş Geldin] Ramazan! İşsizlik Maaşı (İşsizlik Ödeneği) Nedir? İşsizlik Maaşı Hesaplama 2024 Trafik Cezası (TPC) Nedir? Trafik Cezas…;;;
turkiye-finans--ticari-katilma-hesaplari-ticari-katilma-hesaplari;turkiye-finans;masraf_durumu;"{""amount"": null, ""has_fee"": true}";0.95;rule_heuristic;;… Et Ana Menüye Git İçeriğe Git Bölüm Menüsüne Git İçeriğe Git English العربية Şube ve ATM'ler Hakkımızda Ürün ve Hizmet [Ücret]leri Müşteri Ol İnternet Şubesi Bireysel Kurumsal Dijital Şifre Al Bireysel İhtiyaç Finansmanı Hızlı Finansman Taşıt Fin…;;;
turkiye-finans--ticari-katilma-hesaplari-ticari-katilma-hesaplari;turkiye-finans;alisveris_puani;"{""kind"": ""points"", ""value"": 10.0}";0.95;rule_heuristic;;…arı Enflasyon Nedir? Nasıl Hesaplanır? 3D Secure Nedir, Ne İşe Yarar? Kredi Notu (Kredi Puanı) Nedir? Türkiye Finans'ın [10]0'ünde Gelecek Olan 5 Üyesi Cumhuriyetimizin Unutulmaz 100'leri Bankacılığın Tarihçesi ve Türkiye'de Bankacılık Türleri …;;;
turkiye-finans--ticari-katilma-hesaplari-ticari-katilma-hesaplari;turkiye-finans;kampanya_kosullari;"[""Türkiye Finans'ın 100'ünde Gelecek Olan 5 Üyesi Cumhuriyetimizin Unutulmaz 100'leri Bankacılığın Tarihçesi ve Türkiye'de Bankacılık Türleri Dijital Dünyada Güvenlik İçin Temel İpuçları Avrupa Yeşil Mutabakatı: Sürdürülebilir Ekonomiler İçin Yol Haritası 2023'ü Geride Bırakırken DASK - Zorunlu Deprem Sigortası Nedir?"", ""Katılma Hesabı en az 1 ay vadeli veya sizin belirleyeceğiniz gün kadar açılan ve kâr ortaklığı çerçevesinde vade sonunda getirinin paylaşıldığı faizsiz getiri elde etmenizi sağlayan bir hesap türüdür."", ""Katılma Hesabınızı TL, EUR, USD para birimlerinde 1, 3, 6 ve 12 ay, Altın cinsinde 32 günden başlayacak şekilde minimum 3 ay ve Gümüş cinsinden ise 6 ve 12 ay vadeli olarak açtırabilirsiniz. *Katılma hesapları her para birimi için belirlenen hesap açılış alt limitinin altına düşmesi durumunda kapanır ve hesap bakiyesi cari hesaba aktarılır.""]";0.95;rule_heuristic;;…ra Biriktirme Yolları Enflasyon Nedir? Nasıl Hesaplanır? 3D Secure Nedir, Ne İşe Yarar? Kredi Notu (Kredi Puanı) Nedir? [Türkiye Finans'ın 100'ünde Gelecek Olan 5 Üyesi Cumhuriyetimizin Unutulmaz 100'leri Bankacılığın Tarihçesi ve Türkiye'de Bankacılık Türleri Dijital Dünyada Güvenlik İçin Temel İpuçları Avrupa Yeşil Mutabakatı: Sürdürülebilir Ekonomiler İçin Yol Haritası 2023'ü Geride Bırakırken DASK - Zorunlu Deprem Sigortası Nedir?] Sağlık Sigortası Nedir? Neden Sağlık Sigortası Yaptırmalıyız? Katılma Hesabı Nedir, Nasıl Açılır? Sürdürülebilir Bir Ge…;;;
turkiye-finans--ticari-katilma-hesaplari-ticari-katilma-hesaplari;turkiye-finans;hedef_kitle;"[""belirli_segment"", ""maas_musterisi"", ""yeni_musteri""]";0.95;rule_heuristic;;…bı Nedir, Nasıl Açılır? Sürdürülebilir Bir Geleceğin Anahtarı: Net Sıfır Hedefi Tüm Renkleri Buluşturan Güzellikleriyle [Hoş Geldin] Ramazan! İşsizlik Maaşı (İşsizlik Ödeneği) Nedir? İşsizlik Maaşı Hesaplama 2024 Trafik Cezası (TPC) Nedir? Trafik Cezas…;;;
vakif-katilim--detay-eyt-finansmani;vakif-katilim;kampanya_kosullari;"[""Finansman tutarı; 0 - 50.000TL'ye - 36 Ay Vade 50.001 - 100.000 TL 24 Ay Vade 100.001 TL ve üzeri 12 Ay Vade Kampanya Şartları EYT finansman başvurusu için SGK prim borcu yazısı, Prim gün sayısı ve sigorta başlangıç tarihinizi gösteren SGK Tescil ve Hizmet Dökümü istenecektir.""]";0.95;rule_heuristic;;"…ğlıyoruz. 36 ay vadeye kadar, EYT finansmanı Vakıf Katılım'da! Detaylı bilgi için sizleri en yakın Şubemize bekliyoruz. [Finansman tutarı; 0 - 50.000TL'ye - 36 Ay Vade 50.001 - 100.000 TL 24 Ay Vade 100.001 TL ve üzeri 12 Ay Vade Kampanya Şartları EYT finansman başvurusu için SGK prim borcu yazısı, Prim gün sayısı ve sigorta başlangıç tarihinizi gösteren SGK Tescil ve Hizmet Dökümü istenecektir.] Tümünü Göster İlginizi Çekebilecek Kampanyalar MTV Ödemelerinde Vade Farksız 3 Taksit Detaylı Bilgi VKart'la Şarj Et, Y…";;;
vakif-katilim--detay-eyt-finansmani;vakif-katilim;hedef_kitle;"[""belirli_segment""]";0.95;rule_heuristic;;…ık kullanımınızda… EYT'li müşterilerimizin sigorta ve Bağkur prim borcu ödemelerinde Vakıf Katılım olarak yanınızdayız! [Emekli] olmaya hak kazanmış ancak sigorta ve Bağkur prim ödemelerini tamamlayamadığı için emekli olamayan müşterilerimiz için f…;;;
vakif-katilim--detay-igdas-fatura-odemelerinize-vade-farksiz-3-taksit;vakif-katilim;finansman_tutari;"{""currency"": ""TRY"", ""value"": 10000.0}";0.95;rule_heuristic;;…pılmış olması gereklidir. • Kampanya süresince toplam 8 adet doğal gaz faturası taksitlendirilebilir. • Tutarı en fazla [10.000 TL]'ye kadar olan faturalar taksitlendirilebilir. • Kampanyaya bireysel fiziki veya dijital Vakıf Katılım Kredi Kartları il…;;;
vakif-katilim--detay-igdas-finansman-kampanyasi;vakif-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;…asın istiyorsanız 1 ekim 2023- 31 Mayıs 2024 tarihleri arasında İGDAŞ ödemeleriniz için kullanabileceğiniz vade farksız-[masrafsız] 12 aya varan vade seçenekleri ile finansman imkanı Vakıf Katılım Şubelerinde sizleri bekliyor. 15.000 TL'ye kadar vade …;;;
vakif-katilim--detay-igdas-finansman-kampanyasi;vakif-katilim;kampanya_kosullari;"[""Finansman vadesi asgari 6 ay, azami 12 ay olacaktır."", ""Finansman limiti tahsis edilen müşteriler için yalnızca İGDAŞ faturalarının ödeneceği bir finansman hesabı açılacak olup, İGDAŞ faturaları bu hesap üzerinden faturaların tahakkuk tarihinde İGDAŞ hesabına otomatik olarak ödenecektir."", ""Vakıf Katılım kampanya şartlarında değişiklik yapma ve kampanyayı durdurma hakkına sahiptir."", ""Kampanya Şartları Finansman talebi için Vakıf Katılım şubelerine bizzat başvuru yapılması gerekmektedir.""]";0.95;rule_heuristic;;…i adına birden fazla İGDAŞ aboneliği olması durumunda toplamda 15.000 TL'ye kadar finansman kullanımı mümkün olacaktır. [Finansman vadesi asgari 6 ay, azami 12 ay olacaktır.] Ödemeler eşit taksitli şekilde gerçekleşecektir. Ocak'24 sonuna kadar başvurularda 3 ay öteleme imkanı mevcuttur. Kampa…;;;
vakif-katilim--finansmanlar-is-yeri-finansmani;vakif-katilim;kampanya_kosullari;"[""Gerekli görülmesi halinde ek teminat istenebilir.""]";0.95;rule_heuristic;;"…üro, dükkan, mağaza, lojman, depo gibi gayrimenkuller için ekspertiz değerinin %100'üne kadar finansman kullanılabilir. [Gerekli görülmesi halinde ek teminat istenebilir.] Diğer Finansman Türleri Arsa Finansmanı Yatırımlarınızı arsa satın alarak korumak istiyorsanız; Arsa Finansmanına hemen…";;;
vakif-katilim--finansmanlar-konut-finansmani;vakif-katilim;masraf_durumu;"{""amount"": 0.5, ""has_fee"": true}";0.95;rule_heuristic;;"…Değer <=20.000.000 TL Değer x 12,5% Değer x 10% Değer x 7,5% 20.000.000 TL < Değer Değer x 10% Değer x 7,5% Değer x 5% ""[Tahsis] Ücreti"" finansman tutarının %0,5'idir. Ekspertiz ücreti Lokasyona bağlı olarak değişkenlik gösterebilir. İpotek tesis ü…";;;
vakif-katilim--finansmanlar-konut-finansmani;vakif-katilim;kampanya_kosullari;"[""Şubeden Başvuru ile Konut Finansmanı Alma Süreci İçin Hangi Belgeler Gereklidir?"", ""Konut Finansmanı Başvuru Şartları ve Gerekli Belgeler Nelerdir?"", ""Evin değerinin ne kadarına finansman çıkacağı, bankanın belirlediği limitler ve finansman koşullarına göre belirlenir."", ""Konut finansmanı başvurusu için gerekli form doldurulduktan sonra bankamız sizinle iletişime geçecektir.""]";0.95;rule_heuristic;;…vurularınızı Vakıf Katılım şubelerimizden, ön başvurularınızı ise Vakıf Katılım web sitemizden gerçekleştirebilirsiniz. [Şubeden Başvuru ile Konut Finansmanı Alma Süreci İçin Hangi Belgeler Gereklidir?] Size en yakın Vakıf Katılım şubesi ne nüfus cüzdanı, sürücü belgesi veya pasaportunuzun fotokopisi, çalışma durumunuza …;;;
vakif-katilim--finansmanlar-motosiklet-finansmani;vakif-katilim;kampanya_kosullari;"[""Motosiklet Finansmanına Başvurmak İçin Gerekli Belgeler Nelerdir?"", ""İlgili tutarlar sadece vadenin belirlenmesi için kullanılmaktadır.""]";0.95;rule_heuristic;;…atın almak istediğiniz motosiklet için finansman başvurunuzu şubelerimizden ve web sayfamızdan gerçekleştirebilirsiniz. [Motosiklet Finansmanına Başvurmak İçin Gerekli Belgeler Nelerdir?] Kimlik Belgesi Gelir Belgesi Satın alınacak motosikletin proforma faturası Tümünü Göster Özellikler Uzun Vade Seçenekle…;;;
vakif-katilim--katilma-hesaplari-ara-donem-kar-payi-odemeli-katilma-hesabi;vakif-katilim;kar_payi_orani;1.0;0.95;rule_heuristic;;…r. (*)2012/4133 sayılı Bakanlar Kurulu Kararı'na göre 1 yıl ve daha uzun vadeli hesaplar ile dönemsel kâr payı ödemeli ([1 ]ay, 3 ay, 6 ay ya da 1 yıl) hesaplarda vadeden önce en fazla 2 defa ve toplamda anaparanın %50'sine kadar kısmi çekim ya…;;;
vakif-katilim--katilma-hesaplari-ceyiz-hesabi;vakif-katilim;kampanya_kosullari;"[""Özellikler Uzun Vadeli Katılım Hesabıdır Asgari 3 yıl vade ile açılabilmektedir."", ""Devlet Katkısı Oranları Düzenli Ödeme Süresi Katkı Payı Oranı Azami Devlet Katkısı 36 aydan az %0 0 TL 36-47 ay %20 75,548.07 TL 48-59 ay %22 87,170.83 TL 60 ay ve üzeri %25 104,605.05 TL *Ödenecek katkı payları ile hak edilen devlet katkısına ilişkin minimum ve maksimum tutarlar yıllık olarak değişmektedir."", ""Çeyiz hesabı asgari 3 yıl vade ile TL cinsinden açılır ve her yıl kâr payı hak eder."", ""Asgari ve azami ödeme tutarı var mıdır?"", ""Ödemeler; aylık periyotta asgari 1.804,57 TL, azami 18.045,98 TL, 3 aylık periyotta ise asgari 5.413,78 TL, azami 54.138,17 TL'dir."", ""Düzenli Ödemelerde Asgari ve Azami Ödeme Tutarları Değişmekte Midir?"", ""Asgari ve azami sınırlar ile devlet katkısı tutarları her yıl bir önceki yıla ilişkin olarak Maliye Bakanlığı'nın belirlediği yeniden değerleme artış oranı kadar artırılmaktadır."", ""Çeyiz Hesabında Devlet Katkısını Hak Etme Şartları Nelerdir?""]";0.95;rule_heuristic;;…enmeniz durumunda hem Vakıf Katılım'ın kâr payı hem de %25'e kadar devlet desteğiyle birikim fırsatı sağlayan hesaptır. [Özellikler Uzun Vadeli Katılım Hesabıdır Asgari 3 yıl vade ile açılabilmektedir.] Devlet Katkılı Hesaptır %25 devlet desteği bulunmaktadır. Devlet Katkısı Oranları Düzenli Ödeme Süresi Katkı Payı Oranı…;;;
vakif-katilim--kendim-icin-detay-tasit-finansmani;vakif-katilim;kampanya_kosullari;"[""Taşıt finansmanına, gerekli belgeleri yanınıza alarak, size en yakın Vakıf Katılım şubesi nden başvurabilirsiniz.""]";0.95;rule_heuristic;;…ilir? Vakıf Katılım Mobil üzerinden, finansman başvurularınızı 7/24 takip edebilirsiniz. Taşıt Finansmanı Nasıl Alınır? [Taşıt finansmanına, gerekli belgeleri yanınıza alarak, size en yakın Vakıf Katılım şubesi nden başvurabilirsiniz.] Taşıt Finansmanı için Taşıt Yaşı Önemli mi? Sıfır taşıtlarda maksimum 2 yaşına kadar, ikinci el taşıtlarda ise maksimum…;;;
ziraat-katilim--hesaplar-cari-hesaplar;ziraat-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;…. Cari Hesabınıza bağlı olarak Banka Kartınız ile Bankacılık işlemlerinizi ATM'lerimiz ve tüm kamu Bankası ATM'lerinden [ücretsiz] yapabilirsiniz. Ziraat Katılım İnternet Şubesi, Katılım Mobil ve 0850 220 5000 numaralı Müşteri İletişim Merkezimiz üze…;;;
ziraat-katilim--hesaplar-cari-hesaplar;ziraat-katilim;kampanya_kosullari;"[""Cari Hesap Açılabilen Kanallar Katılım Mobil İnternet Şubesi Şube Müşteri İletişim Merkezi Şubeden Hesap Açılışı İçin Gerekli Belgeler T.C.""]";0.95;rule_heuristic;;…emesi yapılmaz. Kira, aidat gibi düzenli ödemeleriniz için Cari Hesabınıza bağlı Düzenli Ödeme Talimatı verebilirsiniz. [Cari Hesap Açılabilen Kanallar Katılım Mobil İnternet Şubesi Şube Müşteri İletişim Merkezi Şubeden Hesap Açılışı İçin Gerekli Belgeler T.C.] Vatandaşı ve Yurt İçi Yerleşik Yabancı Uyruklu ve Yurt İçi Yerleşik Yabancı Uyruklu ve Yurt Dışı Yerleşik T.C. Nüfus Cü…;;;
ziraat-katilim--hesaplar-katilma-hesaplari;ziraat-katilim;kampanya_kosullari;"[""Detaylı Bilgi Konut Hesabı Konut hesabı, ilk kez ev sahibi olmak isteyen müşterilerimiz için en az 36 ay düzenli ödeme yapmak koşuluyla devlet katkısına hak kazanmalarına imkan sağlayan bir katılma hesabıdır."", ""Detaylı Bilgi Çeyiz Hesabı Evlenmek amacı ile asgari 3 yıl birikim yaparak evlilik öncesi gelir elde etmek ve en geç 27 yaşına kadar ilk evliliklerini yapmak koşulu ile devlet katkısına hak kazanılmasına imkân veren tasarruf hesabıdır."", ""Vatandaşların kazançlarını her koşulda koruma imkanı sunar.""]";0.95;rule_heuristic;;…ılabilen ve kâr payı ödemesi tercihe göre 1 aylık, 3 aylık, 6 aylık ya da dönem sonu ödemeli yapılabilen hesap türüdür. [Detaylı Bilgi Konut Hesabı Konut hesabı, ilk kez ev sahibi olmak isteyen müşterilerimiz için en az 36 ay düzenli ödeme yapmak koşuluyla devlet katkısına hak kazanmalarına imkan sağlayan bir katılma hesabıdır.] Detaylı Bilgi Çeyiz Hesabı Evlenmek amacı ile asgari 3 yıl birikim yaparak evlilik öncesi gelir elde etmek ve en geç 27…;;;
ziraat-katilim--hesaplar-katilma-hesaplari;ziraat-katilim;hedef_kitle;"[""belirli_segment"", ""yeni_musteri""]";0.95;rule_heuristic;;… 1 aylık, 3 aylık, 6 aylık ya da dönem sonu ödemeli yapılabilen hesap türüdür. Detaylı Bilgi Konut Hesabı Konut hesabı, [ilk kez] ev sahibi olmak isteyen müşterilerimiz için en az 36 ay düzenli ödeme yapmak koşuluyla devlet katkısına hak kazanmaları…;;;
ziraat-katilim--ihtiyac-finansmani-aninda-finansman;ziraat-katilim;kampanya_kosullari;"[""Anlaşmalı kurum ve kuruluşlarda oluşturacağınız ürün/hizmet sepetine ait kare kodu kullanarak Bankamızın mobil uygulamasından finansman başvurusu yapabilir, faizsiz bankacılık ilke ve standartları doğrultusunda gerekli tüm belgeleri dijital kanaldan onaylayarak finansman sürecini kolaylıkla tamamlayabilirsiniz."", ""Özellikleri Faydaları Finansman başvuru süreci sadece banka müşterileri ile yapılabilecektir."", ""Anında Finansman Kullanmak için Gerekli Belgeler Anlaşmalı kurum ve kuruluşlardan kullanılacak finansmanlar için Banka müşterisi olunması yeterlidir.""]";0.95;rule_heuristic;;…umre ziyaretleri vb. harcamalarınız için Anında Finansman başvurusu yapabilir, ihtiyaçlarınıza kolayca ulaşabilirsiniz. [Anlaşmalı kurum ve kuruluşlarda oluşturacağınız ürün/hizmet sepetine ait kare kodu kullanarak Bankamızın mobil uygulamasından finansman başvurusu yapabilir, faizsiz bankacılık ilke ve standartları doğrultusunda gerekli tüm belgeleri dijital kanaldan onaylayarak finansman sürecini kolaylıkla tamamlayabilirsiniz.] Neden Anında Finansman Kullanmalıyım? Finansmana başvurmak için gelir belgesi vb. herhangi bir evrak sunmanıza gerek ka…;;;
ziraat-katilim--kampanyalar-ziraat-katilim-bankkart-babalargunu-kampanyasi;ziraat-katilim;finansman_tutari;"{""currency"": ""TRY"", ""value"": 120.0}";0.95;rule_heuristic;;…n sadece ilki kampanyaya dahil edilecektir. Bir müşterinin kampanya döneminde kazanabileceği azami Bankkart Lira tutarı [120 TL] ile sınırlıdır. Kampanyaya asıl kart müşterileri katılabilir. Kampanyaya katılım sağlamış asıl kartlara bağlı ek kartla…;;;
ziraat-katilim--kampanyalar-ziraat-katilim-bankkart-babalargunu-kampanyasi;ziraat-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;…l işlemleri kampanya dışında tutulacaktır. Kampanyaya yalnızca Ziraat Katılım Bankası kredi kartları dahildir. Bankkart [Ücretsiz] ile yapılan işlemler kampanya kapsamında değerlendirilmeyecektir Kampanyaya hak kazanan kartların Bankkart Lira yükleme…;;;
ziraat-katilim--kampanyalar-ziraat-katilim-bankkart-babalargunu-kampanyasi;ziraat-katilim;odul_miktari;"{""currency"": ""TRY"", ""value"": 120.0}";0.95;rule_heuristic;;…ektörlerindeki üye işyerlerinde bankkart pos'undan tek seferde yapılacak 500 TL ve üzeri her alışverişe 30 TL, toplamda [120 TL] Bankkart lira kazanacaktır. İşlemlerin Bankkart POS'undan yapılması gerekmektedir. Kampanya kapsamında Bankkart Lira ve…;;;
ziraat-katilim--kampanyalar-ziraat-katilim-bankkart-babalargunu-kampanyasi;ziraat-katilim;kampanya_kosullari;"[""Ziraat Katılım Bankkart Babalar Günü Kampanyası Ziraat Katılım Bankkart Babalar Günü Kampanyası Kampanya 7 Haziran -19 Haziran tarihleri arasında yapılacak harcamalar için geçerli olacaktır."", ""İşlemlerin Bankkart POS'undan yapılması gerekmektedir."", ""Aynı gün aynı işyerinden yapılan harcamaların sadece ilki kampanyaya dahil edilecektir."", ""Kampanyaya yalnızca Ziraat Katılım Bankası kredi kartları dahildir."", ""Bankkart Ücretsiz ile yapılan işlemler kampanya kapsamında değerlendirilmeyecektir Kampanyaya hak kazanan kartların Bankkart Lira yükleme tarihinde açık statüde olması gerekmektedir."", ""Ziraat Katılım Bankası A.Ş. kampanya koşullarını değiştirme veya durdurma hakkına sahiptir.""]";0.95;rule_heuristic;;[Ziraat Katılım Bankkart Babalar Günü Kampanyası Ziraat Katılım Bankkart Babalar Günü Kampanyası Kampanya 7 Haziran -19 Haziran tarihleri arasında yapılacak harcamalar için geçerli olacaktır.] Kampanya süresince bankkart anlaşmalı giyim, ayakkabı, aksesuar, saat, kozmetik, kafe ve restoran sektörlerindeki üye i…;;;
ziraat-katilim--ozel-bankacilik-ayricaliklari-egitim-finansman;ziraat-katilim;vade_ay;36;0.95;rule_heuristic;;…fları üstlenen herhangi bir aile bireyi iseniz veya düzenli ve sürekli gelir sağlayan bir mesleğe sahip öğrenci iseniz: [36 aya] kadar vade seçenekleriyle TL cinsinden bireysel finansman için Özel Bankacılık merkezlerimizi ziyaret edebilirsiniz. Eğ…;;;
ziraat-katilim--ozel-bankacilik-ayricaliklari-egitim-finansman;ziraat-katilim;masraf_durumu;"{""amount"": null, ""has_fee"": true}";0.95;rule_heuristic;;…leri veren kurumlara yönelik eğitim giderleri finanse edilebilmektedir. Siz de öğrenci velisi iseniz, öğrencinin eğitim [masraf]ları üstlenen herhangi bir aile bireyi iseniz veya düzenli ve sürekli gelir sağlayan bir mesleğe sahip öğrenci iseniz: 3…;;;
ziraat-katilim--ozel-bankacilik-ayricaliklari-egitim-finansman;ziraat-katilim;hedef_kitle;"[""belirli_segment""]";0.95;rule_heuristic;;… kişinin velisi/kendisi) yurt içi veya yurt dışı tüm eğitim finansmanı desteği sağlıyoruz. Avantajlı Eğitim Finansmanı! [Öğrenci] velileri ile ön lisans, lisans, yüksek lisans ve doktora öğrencileri yararlanabilecektir. Tüm okullar (okul öncesi & il…;;;
ziraat-katilim--ozel-bankacilik-ayricaliklari-tekne-yat-finansmani;ziraat-katilim;vade_ay;36;0.95;rule_heuristic;;…niz taşıtı satın alımlarında uygun kar oranları ve vade imkanı ile finansman desteği sağlıyoruz. Finansman Özellikleri: [36 aya] kadar vade imkanı bulunmaktadır. Teminat olarak Bankamız cari mevzuatı geçerli olmakla birlikte gerekli görüldüğü durum…;;;
