doc_id;bank;field;model_value;model_conf;confidence_source;disagreement;snippet;gold_value;verdict;note;protokol
kuveyt-turk--kampanya-arsivi-kuveyt-turk-musterilerine-ozel-199-oranli-kar-payli-taksitlendir;kuveyt-turk;kar_payi_orani;;;;;Ana Sayfa Kampanyalar Kampanya Arşivi Kuveyt Türk Müşterilerine Özel %1,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kuveyt Türk Müşterilerine Özel %1,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kampanya Tarihleri 17.02.2 …;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-musterilerine-ozel-199-oranli-kar-payli-taksitlendir;kuveyt-turk;tahsis_ucreti;;;;;Ana Sayfa Kampanyalar Kampanya Arşivi Kuveyt Türk Müşterilerine Özel %1,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kuveyt Türk Müşterilerine Özel %1,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kampanya Tarihleri 17.02.2 …;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-musterilerine-ozel-199-oranli-kar-payli-taksitlendir;kuveyt-turk;masraf_durumu;;;;;Ana Sayfa Kampanyalar Kampanya Arşivi Kuveyt Türk Müşterilerine Özel %1,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kuveyt Türk Müşterilerine Özel %1,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kampanya Tarihleri 17.02.2 …;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-musterilerine-ozel-199-oranli-kar-payli-taksitlendir;kuveyt-turk;odul_miktari;;;;;Ana Sayfa Kampanyalar Kampanya Arşivi Kuveyt Türk Müşterilerine Özel %1,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kuveyt Türk Müşterilerine Özel %1,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kampanya Tarihleri 17.02.2 …;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-musterilerine-ozel-199-oranli-kar-payli-taksitlendir;kuveyt-turk;indirim_orani;;;;;Ana Sayfa Kampanyalar Kampanya Arşivi Kuveyt Türk Müşterilerine Özel %1,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kuveyt Türk Müşterilerine Özel %1,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kampanya Tarihleri 17.02.2 …;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-musterilerine-ozel-199-oranli-kar-payli-taksitlendir;kuveyt-turk;alisveris_puani;;;;;Ana Sayfa Kampanyalar Kampanya Arşivi Kuveyt Türk Müşterilerine Özel %1,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kuveyt Türk Müşterilerine Özel %1,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kampanya Tarihleri 17.02.2 …;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-musterilerine-ozel-199-oranli-kar-payli-taksitlendir;kuveyt-turk;hedef_kitle;;;;;Ana Sayfa Kampanyalar Kampanya Arşivi Kuveyt Türk Müşterilerine Özel %1,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kuveyt Türk Müşterilerine Özel %1,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kampanya Tarihleri 17.02.2 …;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-musterilerine-ozel-269-oranli-kar-payli-taksitlendir;kuveyt-turk;kar_payi_orani;;;;;Ana Sayfa Kampanyalar Kampanya Arşivi Kuveyt Türk Müşterilerine Özel %2,69 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kuveyt Türk Müşterilerine Özel %2,69 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kampanya Tarihleri 8.06.20 …;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-musterilerine-ozel-269-oranli-kar-payli-taksitlendir;kuveyt-turk;tahsis_ucreti;;;;;Ana Sayfa Kampanyalar Kampanya Arşivi Kuveyt Türk Müşterilerine Özel %2,69 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kuveyt Türk Müşterilerine Özel %2,69 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kampanya Tarihleri 8.06.20 …;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-musterilerine-ozel-269-oranli-kar-payli-taksitlendir;kuveyt-turk;masraf_durumu;;;;;Ana Sayfa Kampanyalar Kampanya Arşivi Kuveyt Türk Müşterilerine Özel %2,69 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kuveyt Türk Müşterilerine Özel %2,69 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kampanya Tarihleri 8.06.20 …;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-musterilerine-ozel-269-oranli-kar-payli-taksitlendir;kuveyt-turk;odul_miktari;;;;;Ana Sayfa Kampanyalar Kampanya Arşivi Kuveyt Türk Müşterilerine Özel %2,69 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kuveyt Türk Müşterilerine Özel %2,69 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kampanya Tarihleri 8.06.20 …;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-musterilerine-ozel-269-oranli-kar-payli-taksitlendir;kuveyt-turk;indirim_orani;;;;;Ana Sayfa Kampanyalar Kampanya Arşivi Kuveyt Türk Müşterilerine Özel %2,69 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kuveyt Türk Müşterilerine Özel %2,69 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kampanya Tarihleri 8.06.20 …;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-musterilerine-ozel-269-oranli-kar-payli-taksitlendir;kuveyt-turk;alisveris_puani;;;;;Ana Sayfa Kampanyalar Kampanya Arşivi Kuveyt Türk Müşterilerine Özel %2,69 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kuveyt Türk Müşterilerine Özel %2,69 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kampanya Tarihleri 8.06.20 …;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-musterilerine-ozel-269-oranli-kar-payli-taksitlendir;kuveyt-turk;hedef_kitle;;;;;Ana Sayfa Kampanyalar Kampanya Arşivi Kuveyt Türk Müşterilerine Özel %2,69 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kuveyt Türk Müşterilerine Özel %2,69 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kampanya Tarihleri 8.06.20 …;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-ten-pazarci-esnafa-pos-cebinde;kuveyt-turk;kar_payi_orani;;;;;Ana Sayfa Kampanyalar Kampanya Arşivi Kuveyt Türk' ten Pazarcı Esnafa: Pos Cebinde! POS cihazınızı cebinize taşıyan mobil uygulamamız CebimPOS ile artık ödeme almak çok kolay. Kampanya Tarihleri 9.10.2025 - 31.12.2025 Ka …;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-ten-pazarci-esnafa-pos-cebinde;kuveyt-turk;finansman_tutari;;;;;Ana Sayfa Kampanyalar Kampanya Arşivi Kuveyt Türk' ten Pazarcı Esnafa: Pos Cebinde! POS cihazınızı cebinize taşıyan mobil uygulamamız CebimPOS ile artık ödeme almak çok kolay. Kampanya Tarihleri 9.10.2025 - 31.12.2025 Ka …;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-ten-pazarci-esnafa-pos-cebinde;kuveyt-turk;taksit_sayisi;;;;;Ana Sayfa Kampanyalar Kampanya Arşivi Kuveyt Türk' ten Pazarcı Esnafa: Pos Cebinde! POS cihazınızı cebinize taşıyan mobil uygulamamız CebimPOS ile artık ödeme almak çok kolay. Kampanya Tarihleri 9.10.2025 - 31.12.2025 Ka …;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-ten-pazarci-esnafa-pos-cebinde;kuveyt-turk;tahsis_ucreti;;;;;Ana Sayfa Kampanyalar Kampanya Arşivi Kuveyt Türk' ten Pazarcı Esnafa: Pos Cebinde! POS cihazınızı cebinize taşıyan mobil uygulamamız CebimPOS ile artık ödeme almak çok kolay. Kampanya Tarihleri 9.10.2025 - 31.12.2025 Ka …;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-ten-pazarci-esnafa-pos-cebinde;kuveyt-turk;odul_miktari;;;;;Ana Sayfa Kampanyalar Kampanya Arşivi Kuveyt Türk' ten Pazarcı Esnafa: Pos Cebinde! POS cihazınızı cebinize taşıyan mobil uygulamamız CebimPOS ile artık ödeme almak çok kolay. Kampanya Tarihleri 9.10.2025 - 31.12.2025 Ka …;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-ten-pazarci-esnafa-pos-cebinde;kuveyt-turk;indirim_orani;;;;;Ana Sayfa Kampanyalar Kampanya Arşivi Kuveyt Türk' ten Pazarcı Esnafa: Pos Cebinde! POS cihazınızı cebinize taşıyan mobil uygulamamız CebimPOS ile artık ödeme almak çok kolay. Kampanya Tarihleri 9.10.2025 - 31.12.2025 Ka …;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-ten-pazarci-esnafa-pos-cebinde;kuveyt-turk;alisveris_puani;;;;;Ana Sayfa Kampanyalar Kampanya Arşivi Kuveyt Türk' ten Pazarcı Esnafa: Pos Cebinde! POS cihazınızı cebinize taşıyan mobil uygulamamız CebimPOS ile artık ödeme almak çok kolay. Kampanya Tarihleri 9.10.2025 - 31.12.2025 Ka …;;;;v2
kuveyt-turk--kampanyalar-kampanya-arsivi-2;kuveyt-turk;kar_payi_orani;;;;;Ana Sayfa Kampanyalar Kampanyalar Kendim İçin İşim İçin Güncel Kampanyalar Yıl Seçiniz 2026 2025 2024 2023 2021 Ay Seçiniz 31.07.2026 MTV Ödemelerinizde Vade Farksız 3 Taksit Fırsatı! Kuveyt Türk Tüzel Kredi Kartlarınızl …;;;;v2
kuveyt-turk--kampanyalar-kampanya-arsivi-2;kuveyt-turk;tahsis_ucreti;;;;;Ana Sayfa Kampanyalar Kampanyalar Kendim İçin İşim İçin Güncel Kampanyalar Yıl Seçiniz 2026 2025 2024 2023 2021 Ay Seçiniz 31.07.2026 MTV Ödemelerinizde Vade Farksız 3 Taksit Fırsatı! Kuveyt Türk Tüzel Kredi Kartlarınızl …;;;;v2
kuveyt-turk--kampanyalar-kampanya-arsivi-2;kuveyt-turk;masraf_durumu;;;;;Ana Sayfa Kampanyalar Kampanyalar Kendim İçin İşim İçin Güncel Kampanyalar Yıl Seçiniz 2026 2025 2024 2023 2021 Ay Seçiniz 31.07.2026 MTV Ödemelerinizde Vade Farksız 3 Taksit Fırsatı! Kuveyt Türk Tüzel Kredi Kartlarınızl …;;;;v2
kuveyt-turk--kampanyalar-kampanya-arsivi-2;kuveyt-turk;indirim_orani;;;;;Ana Sayfa Kampanyalar Kampanyalar Kendim İçin İşim İçin Güncel Kampanyalar Yıl Seçiniz 2026 2025 2024 2023 2021 Ay Seçiniz 31.07.2026 MTV Ödemelerinizde Vade Farksız 3 Taksit Fırsatı! Kuveyt Türk Tüzel Kredi Kartlarınızl …;;;;v2
kuveyt-turk--kampanyalar-kampanya-arsivi-2;kuveyt-turk;alisveris_puani;"{""kind"": ""points"", ""value"": 500.0}";0.82;rule_heuristic;;Ana Sayfa Kampanyalar Kampanyalar Kendim İçin İşim İçin Güncel Kampanyalar Yıl Seçiniz 2026 2025 2024 2023 2021 Ay Seçiniz 31.07.2026 MTV Ödemelerinizde Vade Farksız 3 Taksit Fırsatı! Kuveyt Türk Tüzel Kredi Kartlarınızl …;;;;v2
kuveyt-turk--kampanyalar-kampanya-arsivi-2;kuveyt-turk;kampanya_kosullari;;;;;Ana Sayfa Kampanyalar Kampanyalar Kendim İçin İşim İçin Güncel Kampanyalar Yıl Seçiniz 2026 2025 2024 2023 2021 Ay Seçiniz 31.07.2026 MTV Ödemelerinizde Vade Farksız 3 Taksit Fırsatı! Kuveyt Türk Tüzel Kredi Kartlarınızl …;;;;v2
kuveyt-turk--kart-kampanyalari-kuveyt-turk-musterilerine-ozel-299-oranli-kar-payli-taksitlend;kuveyt-turk;kar_payi_orani;;;;;Ana Sayfa Kampanyalar Kendim İçin Kart Kampanyaları Kuveyt Türk Müşterilerine Özel %2,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kuveyt Türk Müşterilerine Özel %2,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kart Taksit …;;;;v2
kuveyt-turk--kart-kampanyalari-kuveyt-turk-musterilerine-ozel-299-oranli-kar-payli-taksitlend;kuveyt-turk;tahsis_ucreti;;;;;Ana Sayfa Kampanyalar Kendim İçin Kart Kampanyaları Kuveyt Türk Müşterilerine Özel %2,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kuveyt Türk Müşterilerine Özel %2,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kart Taksit …;;;;v2
kuveyt-turk--kart-kampanyalari-kuveyt-turk-musterilerine-ozel-299-oranli-kar-payli-taksitlend;kuveyt-turk;masraf_durumu;;;;;Ana Sayfa Kampanyalar Kendim İçin Kart Kampanyaları Kuveyt Türk Müşterilerine Özel %2,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kuveyt Türk Müşterilerine Özel %2,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kart Taksit …;;;;v2
kuveyt-turk--kart-kampanyalari-kuveyt-turk-musterilerine-ozel-299-oranli-kar-payli-taksitlend;kuveyt-turk;odul_miktari;;;;;Ana Sayfa Kampanyalar Kendim İçin Kart Kampanyaları Kuveyt Türk Müşterilerine Özel %2,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kuveyt Türk Müşterilerine Özel %2,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kart Taksit …;;;;v2
kuveyt-turk--kart-kampanyalari-kuveyt-turk-musterilerine-ozel-299-oranli-kar-payli-taksitlend;kuveyt-turk;indirim_orani;;;;;Ana Sayfa Kampanyalar Kendim İçin Kart Kampanyaları Kuveyt Türk Müşterilerine Özel %2,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kuveyt Türk Müşterilerine Özel %2,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kart Taksit …;;;;v2
kuveyt-turk--kart-kampanyalari-kuveyt-turk-musterilerine-ozel-299-oranli-kar-payli-taksitlend;kuveyt-turk;alisveris_puani;;;;;Ana Sayfa Kampanyalar Kendim İçin Kart Kampanyaları Kuveyt Türk Müşterilerine Özel %2,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kuveyt Türk Müşterilerine Özel %2,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kart Taksit …;;;;v2
kuveyt-turk--kart-kampanyalari-kuveyt-turk-musterilerine-ozel-299-oranli-kar-payli-taksitlend;kuveyt-turk;hedef_kitle;;;;;Ana Sayfa Kampanyalar Kendim İçin Kart Kampanyaları Kuveyt Türk Müşterilerine Özel %2,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kuveyt Türk Müşterilerine Özel %2,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kart Taksit …;;;;v2
kuveyt-turk--katilma-hesaplari-yuvam-tl-katilma-hesabi;kuveyt-turk;kar_payi_orani;;;;;Ana Sayfa Kendim İçin Hesaplar Katılma Hesapları Yuvam TL Katılma Hesabı Katılma Hesabı Dijital Katılma Hesabı Hoş Geldin Katılma Hesabı Sepet Hesap İncir Katılma Hesabı Ara Dönem Kâr Payı Ödemeli Hesaplar Yuvam TL Katıl …;;;;v2
kuveyt-turk--katilma-hesaplari-yuvam-tl-katilma-hesabi;kuveyt-turk;finansman_tutari;;;;;Ana Sayfa Kendim İçin Hesaplar Katılma Hesapları Yuvam TL Katılma Hesabı Katılma Hesabı Dijital Katılma Hesabı Hoş Geldin Katılma Hesabı Sepet Hesap İncir Katılma Hesabı Ara Dönem Kâr Payı Ödemeli Hesaplar Yuvam TL Katıl …;;;;v2
kuveyt-turk--katilma-hesaplari-yuvam-tl-katilma-hesabi;kuveyt-turk;taksit_sayisi;;;;;Ana Sayfa Kendim İçin Hesaplar Katılma Hesapları Yuvam TL Katılma Hesabı Katılma Hesabı Dijital Katılma Hesabı Hoş Geldin Katılma Hesabı Sepet Hesap İncir Katılma Hesabı Ara Dönem Kâr Payı Ödemeli Hesaplar Yuvam TL Katıl …;;;;v2
kuveyt-turk--katilma-hesaplari-yuvam-tl-katilma-hesabi;kuveyt-turk;tahsis_ucreti;;;;;Ana Sayfa Kendim İçin Hesaplar Katılma Hesapları Yuvam TL Katılma Hesabı Katılma Hesabı Dijital Katılma Hesabı Hoş Geldin Katılma Hesabı Sepet Hesap İncir Katılma Hesabı Ara Dönem Kâr Payı Ödemeli Hesaplar Yuvam TL Katıl …;;;;v2
kuveyt-turk--katilma-hesaplari-yuvam-tl-katilma-hesabi;kuveyt-turk;masraf_durumu;;;;;Ana Sayfa Kendim İçin Hesaplar Katılma Hesapları Yuvam TL Katılma Hesabı Katılma Hesabı Dijital Katılma Hesabı Hoş Geldin Katılma Hesabı Sepet Hesap İncir Katılma Hesabı Ara Dönem Kâr Payı Ödemeli Hesaplar Yuvam TL Katıl …;;;;v2
kuveyt-turk--katilma-hesaplari-yuvam-tl-katilma-hesabi;kuveyt-turk;odul_miktari;;;;;Ana Sayfa Kendim İçin Hesaplar Katılma Hesapları Yuvam TL Katılma Hesabı Katılma Hesabı Dijital Katılma Hesabı Hoş Geldin Katılma Hesabı Sepet Hesap İncir Katılma Hesabı Ara Dönem Kâr Payı Ödemeli Hesaplar Yuvam TL Katıl …;;;;v2
kuveyt-turk--katilma-hesaplari-yuvam-tl-katilma-hesabi;kuveyt-turk;indirim_orani;;;;;Ana Sayfa Kendim İçin Hesaplar Katılma Hesapları Yuvam TL Katılma Hesabı Katılma Hesabı Dijital Katılma Hesabı Hoş Geldin Katılma Hesabı Sepet Hesap İncir Katılma Hesabı Ara Dönem Kâr Payı Ödemeli Hesaplar Yuvam TL Katıl …;;;;v2
kuveyt-turk--katilma-hesaplari-yuvam-tl-katilma-hesabi;kuveyt-turk;alisveris_puani;;;;;Ana Sayfa Kendim İçin Hesaplar Katılma Hesapları Yuvam TL Katılma Hesabı Katılma Hesabı Dijital Katılma Hesabı Hoş Geldin Katılma Hesabı Sepet Hesap İncir Katılma Hesabı Ara Dönem Kâr Payı Ödemeli Hesaplar Yuvam TL Katıl …;;;;v2
kuveyt-turk--musteri-ol-kampanyalari-kuveyt-turk-mobilden-musterimiz-olun-ozel-kur-firsatini-;kuveyt-turk;campaign_type;;;;;Ana Sayfa Kampanyalar Kendim İçin Müşteri Ol Kampanyaları Kuveyt Türk Mobil'den Müşterimiz Olun Özel Kur Fırsatını Kaçırmayın! Kuveyt Türk Mobil'den müşterimiz olan bireysel müşterilerimize özel avantajlı kur fırsatları …;;;;v2
kuveyt-turk--musteri-ol-kampanyalari-kuveyt-turk-mobilden-musterimiz-olun-ozel-kur-firsatini-;kuveyt-turk;kar_payi_orani;;;;;Ana Sayfa Kampanyalar Kendim İçin Müşteri Ol Kampanyaları Kuveyt Türk Mobil'den Müşterimiz Olun Özel Kur Fırsatını Kaçırmayın! Kuveyt Türk Mobil'den müşterimiz olan bireysel müşterilerimize özel avantajlı kur fırsatları …;;;;v2
kuveyt-turk--musteri-ol-kampanyalari-kuveyt-turk-mobilden-musterimiz-olun-ozel-kur-firsatini-;kuveyt-turk;finansman_tutari;;;;;Ana Sayfa Kampanyalar Kendim İçin Müşteri Ol Kampanyaları Kuveyt Türk Mobil'den Müşterimiz Olun Özel Kur Fırsatını Kaçırmayın! Kuveyt Türk Mobil'den müşterimiz olan bireysel müşterilerimize özel avantajlı kur fırsatları …;;;;v2
kuveyt-turk--musteri-ol-kampanyalari-kuveyt-turk-mobilden-musterimiz-olun-ozel-kur-firsatini-;kuveyt-turk;vade_ay;;;;;Ana Sayfa Kampanyalar Kendim İçin Müşteri Ol Kampanyaları Kuveyt Türk Mobil'den Müşterimiz Olun Özel Kur Fırsatını Kaçırmayın! Kuveyt Türk Mobil'den müşterimiz olan bireysel müşterilerimize özel avantajlı kur fırsatları …;;;;v2
kuveyt-turk--musteri-ol-kampanyalari-kuveyt-turk-mobilden-musterimiz-olun-ozel-kur-firsatini-;kuveyt-turk;taksit_sayisi;;;;;Ana Sayfa Kampanyalar Kendim İçin Müşteri Ol Kampanyaları Kuveyt Türk Mobil'den Müşterimiz Olun Özel Kur Fırsatını Kaçırmayın! Kuveyt Türk Mobil'den müşterimiz olan bireysel müşterilerimize özel avantajlı kur fırsatları …;;;;v2
kuveyt-turk--musteri-ol-kampanyalari-kuveyt-turk-mobilden-musterimiz-olun-ozel-kur-firsatini-;kuveyt-turk;tahsis_ucreti;;;;;Ana Sayfa Kampanyalar Kendim İçin Müşteri Ol Kampanyaları Kuveyt Türk Mobil'den Müşterimiz Olun Özel Kur Fırsatını Kaçırmayın! Kuveyt Türk Mobil'den müşterimiz olan bireysel müşterilerimize özel avantajlı kur fırsatları …;;;;v2
kuveyt-turk--musteri-ol-kampanyalari-kuveyt-turk-mobilden-musterimiz-olun-ozel-kur-firsatini-;kuveyt-turk;masraf_durumu;;;;;Ana Sayfa Kampanyalar Kendim İçin Müşteri Ol Kampanyaları Kuveyt Türk Mobil'den Müşterimiz Olun Özel Kur Fırsatını Kaçırmayın! Kuveyt Türk Mobil'den müşterimiz olan bireysel müşterilerimize özel avantajlı kur fırsatları …;;;;v2
kuveyt-turk--musteri-ol-kampanyalari-kuveyt-turk-mobilden-musterimiz-olun-ozel-kur-firsatini-;kuveyt-turk;odul_miktari;;;;;Ana Sayfa Kampanyalar Kendim İçin Müşteri Ol Kampanyaları Kuveyt Türk Mobil'den Müşterimiz Olun Özel Kur Fırsatını Kaçırmayın! Kuveyt Türk Mobil'den müşterimiz olan bireysel müşterilerimize özel avantajlı kur fırsatları …;;;;v2
kuveyt-turk--musteri-ol-kampanyalari-kuveyt-turk-mobilden-musterimiz-olun-ozel-kur-firsatini-;kuveyt-turk;indirim_orani;;;;;Ana Sayfa Kampanyalar Kendim İçin Müşteri Ol Kampanyaları Kuveyt Türk Mobil'den Müşterimiz Olun Özel Kur Fırsatını Kaçırmayın! Kuveyt Türk Mobil'den müşterimiz olan bireysel müşterilerimize özel avantajlı kur fırsatları …;;;;v2
kuveyt-turk--musteri-ol-kampanyalari-kuveyt-turk-mobilden-musterimiz-olun-ozel-kur-firsatini-;kuveyt-turk;alisveris_puani;;;;;Ana Sayfa Kampanyalar Kendim İçin Müşteri Ol Kampanyaları Kuveyt Türk Mobil'den Müşterimiz Olun Özel Kur Fırsatını Kaçırmayın! Kuveyt Türk Mobil'den müşterimiz olan bireysel müşterilerimize özel avantajlı kur fırsatları …;;;;v2
kuveyt-turk--musteri-ol-kampanyalari-kuveyt-turk-mobilden-musterimiz-olun-ozel-kur-firsatini-;kuveyt-turk;kampanya_kosullari;;;;;Ana Sayfa Kampanyalar Kendim İçin Müşteri Ol Kampanyaları Kuveyt Türk Mobil'den Müşterimiz Olun Özel Kur Fırsatını Kaçırmayın! Kuveyt Türk Mobil'den müşterimiz olan bireysel müşterilerimize özel avantajlı kur fırsatları …;;;;v2
kuveyt-turk--pos-kampanyalari-kuveyt-turkten-yeni-musterilere-ozel-pos-kampanyasi;kuveyt-turk;kar_payi_orani;;;;;Ana Sayfa Kampanyalar İşim İçin POS Kampanyaları Kuveyt Türk'ten Yeni Müşterilere Özel POS Kampanyası İşletmenizin finansal ihtiyaçlarına uygun esnek POS çözümleri Kuveyt Türk'te! POS'a Başvur Kampanya Tarihleri 1.11.202 …;;;;v2
kuveyt-turk--pos-kampanyalari-kuveyt-turkten-yeni-musterilere-ozel-pos-kampanyasi;kuveyt-turk;finansman_tutari;;;;;Ana Sayfa Kampanyalar İşim İçin POS Kampanyaları Kuveyt Türk'ten Yeni Müşterilere Özel POS Kampanyası İşletmenizin finansal ihtiyaçlarına uygun esnek POS çözümleri Kuveyt Türk'te! POS'a Başvur Kampanya Tarihleri 1.11.202 …;;;;v2
kuveyt-turk--pos-kampanyalari-kuveyt-turkten-yeni-musterilere-ozel-pos-kampanyasi;kuveyt-turk;taksit_sayisi;;;;;Ana Sayfa Kampanyalar İşim İçin POS Kampanyaları Kuveyt Türk'ten Yeni Müşterilere Özel POS Kampanyası İşletmenizin finansal ihtiyaçlarına uygun esnek POS çözümleri Kuveyt Türk'te! POS'a Başvur Kampanya Tarihleri 1.11.202 …;;;;v2
kuveyt-turk--pos-kampanyalari-kuveyt-turkten-yeni-musterilere-ozel-pos-kampanyasi;kuveyt-turk;tahsis_ucreti;;;;;Ana Sayfa Kampanyalar İşim İçin POS Kampanyaları Kuveyt Türk'ten Yeni Müşterilere Özel POS Kampanyası İşletmenizin finansal ihtiyaçlarına uygun esnek POS çözümleri Kuveyt Türk'te! POS'a Başvur Kampanya Tarihleri 1.11.202 …;;;;v2
kuveyt-turk--pos-kampanyalari-kuveyt-turkten-yeni-musterilere-ozel-pos-kampanyasi;kuveyt-turk;masraf_durumu;;;;;Ana Sayfa Kampanyalar İşim İçin POS Kampanyaları Kuveyt Türk'ten Yeni Müşterilere Özel POS Kampanyası İşletmenizin finansal ihtiyaçlarına uygun esnek POS çözümleri Kuveyt Türk'te! POS'a Başvur Kampanya Tarihleri 1.11.202 …;;;;v2
kuveyt-turk--pos-kampanyalari-kuveyt-turkten-yeni-musterilere-ozel-pos-kampanyasi;kuveyt-turk;odul_miktari;;;;;Ana Sayfa Kampanyalar İşim İçin POS Kampanyaları Kuveyt Türk'ten Yeni Müşterilere Özel POS Kampanyası İşletmenizin finansal ihtiyaçlarına uygun esnek POS çözümleri Kuveyt Türk'te! POS'a Başvur Kampanya Tarihleri 1.11.202 …;;;;v2
kuveyt-turk--pos-kampanyalari-kuveyt-turkten-yeni-musterilere-ozel-pos-kampanyasi;kuveyt-turk;indirim_orani;;;;;Ana Sayfa Kampanyalar İşim İçin POS Kampanyaları Kuveyt Türk'ten Yeni Müşterilere Özel POS Kampanyası İşletmenizin finansal ihtiyaçlarına uygun esnek POS çözümleri Kuveyt Türk'te! POS'a Başvur Kampanya Tarihleri 1.11.202 …;;;;v2
kuveyt-turk--pos-kampanyalari-kuveyt-turkten-yeni-musterilere-ozel-pos-kampanyasi;kuveyt-turk;alisveris_puani;;;;;Ana Sayfa Kampanyalar İşim İçin POS Kampanyaları Kuveyt Türk'ten Yeni Müşterilere Özel POS Kampanyası İşletmenizin finansal ihtiyaçlarına uygun esnek POS çözümleri Kuveyt Türk'te! POS'a Başvur Kampanya Tarihleri 1.11.202 …;;;;v2
kuveyt-turk--surdurulebilir-dis-ticaret-finansmanlari;kuveyt-turk;kar_payi_orani;;;;;Ana Sayfa Sürdürülebilir Dış Ticaret Finansmanları Sürdürülebilir Dış Ticaret Finansmanları Sürdürülebilir Dış Ticaret Finansmanları ile çevresel ve toplumsal sorumluluklara uyun olarak işletmenizi uzun vadeli global baş …;;;;v2
kuveyt-turk--surdurulebilir-dis-ticaret-finansmanlari;kuveyt-turk;finansman_tutari;;;;;Ana Sayfa Sürdürülebilir Dış Ticaret Finansmanları Sürdürülebilir Dış Ticaret Finansmanları Sürdürülebilir Dış Ticaret Finansmanları ile çevresel ve toplumsal sorumluluklara uyun olarak işletmenizi uzun vadeli global baş …;;;;v2
kuveyt-turk--surdurulebilir-dis-ticaret-finansmanlari;kuveyt-turk;vade_ay;;;;;Ana Sayfa Sürdürülebilir Dış Ticaret Finansmanları Sürdürülebilir Dış Ticaret Finansmanları Sürdürülebilir Dış Ticaret Finansmanları ile çevresel ve toplumsal sorumluluklara uyun olarak işletmenizi uzun vadeli global baş …;;;;v2
